Id,Category
2998,5
2999,3
3000,2
3001,9
3002,1
3003,2
3004,6
3005,9
3006,3
3007,5
3008,3
3009,5
3010,4
3011,8
3012,5
3013,8
3014,2
3015,4
3016,4
3017,0
3018,1
3019,4
3020,8
3021,2
3022,7
3023,5
3024,5
3025,7
3026,4
3027,2
3028,4
3029,2
3030,0
3031,3
3032,8
3033,4
3034,1
3035,2
3036,6
3037,3
3038,2
3039,2
3040,3
3041,2
3042,0
3043,9
3044,3
3045,3
3046,3
3047,0
3048,8
3049,6
3050,6
3051,6
3052,9
3053,5
3054,9
3055,5
3056,6
3057,9
3058,2
3059,6
3060,9
3061,0
3062,2
3063,1
3064,2
3065,7
3066,7
3067,5
3068,1
3069,2
3070,7
3071,9
3072,3
3073,6
3074,0
3075,1
3076,0
3077,7
3078,6
3079,7
3080,7
3081,2
3082,8
3083,5
3084,1
3085,8
3086,2
3087,3
3088,4
3089,3
3090,8
3091,5
3092,9
3093,9
3094,4
3095,0
3096,7
3097,4
3098,6
3099,9
3100,1
3101,4
3102,1
3103,6
3104,1
3105,1
3106,4
3107,2
3108,1
3109,8
3110,6
3111,6
3112,1
3113,8
3114,8
3115,2
3116,0
3117,0
3118,6
3119,5
3120,9
3121,4
3122,9
3123,8
3124,2
3125,8
3126,0
3127,3
3128,8
3129,9
3130,1
3131,7
3132,8
3133,1
3134,5
3135,1
3136,0
3137,2
3138,3
3139,6
3140,3
3141,3
3142,0
3143,8
3144,2
3145,8
3146,3
3147,0
3148,8
3149,1
3150,1
3151,5
3152,2
3153,8
3154,0
3155,3
3156,3
3157,0
3158,5
3159,5
3160,2
3161,3
3162,2
3163,2
3164,1
3165,0
3166,4
3167,2
3168,2
3169,8
3170,5
3171,4
3172,6
3173,6
3174,0
3175,3
3176,3
3177,5
3178,5
3179,4
3180,4
3181,2
3182,0
3183,4
3184,9
3185,6
3186,4
3187,6
3188,1
3189,2
3190,9
3191,1
3192,6
3193,3
3194,2
3195,9
3196,5
3197,2
3198,3
3199,0
3200,4
3201,5
3202,5
3203,6
3204,5
3205,6
3206,9
3207,8
3208,6
3209,6
3210,1
3211,1
3212,1
3213,5
3214,5
3215,1
3216,2
3217,5
3218,9
3219,0
3220,9
3221,5
3222,6
3223,1
3224,2
3225,8
3226,8
3227,2
3228,3
3229,8
3230,5
3231,8
3232,2
3233,9
3234,4
3235,0
3236,3
3237,2
3238,7
3239,2
3240,7
3241,5
3242,9
3243,1
3244,7
3245,4
3246,2
3247,5
3248,0
3249,0
3250,0
3251,8
3252,6
3253,4
3254,2
3255,9
3256,6
3257,5
3258,8
3259,5
3260,1
3261,1
3262,2
3263,8
3264,0
3265,6
3266,6
3267,7
3268,5
3269,5
3270,3
3271,5
3272,0
3273,3
3274,2
3275,3
3276,6
3277,0
3278,3
3279,8
3280,4
3281,8
3282,9
3283,7
3284,6
3285,3
3286,5
3287,2
3288,2
3289,6
3290,9
3291,3
3292,7
3293,7
3294,4
3295,8
3296,0
3297,3
3298,5
3299,5
3300,4
3301,8
3302,5
3303,6
3304,5
3305,0
3306,8
3307,1
3308,0
3309,2
3310,8
3311,8
3312,8
3313,7
3314,4
3315,5
3316,4
3317,3
3318,1
3319,0
3320,4
3321,7
3322,7
3323,2
3324,2
3325,1
3326,6
3327,9
3328,3
3329,3
3330,4
3331,7
3332,9
3333,2
3334,1
3335,4
3336,9
3337,0
3338,9
3339,9
3340,2
3341,6
3342,9
3343,0
3344,1
3345,2
3346,1
3347,3
3348,9
3349,0
3350,5
3351,4
3352,6
3353,5
3354,9
3355,0
3356,7
3357,0
3358,5
3359,9
3360,7
3361,9
3362,8
3363,4
3364,1
3365,2
3366,3
3367,8
3368,8
3369,4
3370,8
3371,2
3372,3
3373,3
3374,9
3375,3
3376,6
3377,3
3378,3
3379,0
3380,3
3381,3
3382,6
3383,3
3384,3
3385,5
3386,5
3387,5
3388,2
3389,1
3390,5
3391,5
3392,5
3393,2
3394,6
3395,6
3396,2
3397,5
3398,4
3399,4
3400,2
3401,2
3402,9
3403,4
3404,7
3405,0
3406,1
3407,8
3408,5
3409,1
3410,7
3411,7
3412,6
3413,9
3414,8
3415,5
3416,6
3417,9
3418,3
3419,9
3420,8
3421,0
3422,7
3423,5
3424,8
3425,2
3426,1
3427,0
3428,1
3429,5
3430,8
3431,0
3432,8
3433,0
3434,1
3435,7
3436,2
3437,3
3438,3
3439,7
3440,9
3441,7
3442,9
3443,9
3444,6
3445,3
3446,3
3447,1
3448,5
3449,4
3450,1
3451,9
3452,7
3453,1
3454,0
3455,8
3456,8
3457,9
3458,8
3459,4
3460,8
3461,1
3462,2
3463,5
3464,6
3465,8
3466,9
3467,6
3468,5
3469,6
3470,3
3471,1
3472,9
3473,3
3474,3
3475,9
3476,3
3477,0
3478,1
3479,2
3480,8
3481,8
3482,2
3483,5
3484,7
3485,8
3486,3
3487,2
3488,4
3489,5
3490,6
3491,5
3492,4
3493,7
3494,3
3495,7
3496,2
3497,7
3498,9
3499,8
3500,0
3501,8
3502,4
3503,2
3504,5
3505,2
3506,5
3507,2
3508,5
3509,1
3510,6
3511,5
3512,0
3513,1
3514,2
3515,9
3516,1
3517,1
3518,0
3519,3
3520,4
3521,3
3522,9
3523,8
3524,6
3525,3
3526,8
3527,3
3528,9
3529,6
3530,9
3531,6
3532,2
3533,0
3534,6
3535,5
3536,5
3537,4
3538,4
3539,2
3540,6
3541,5
3542,4
3543,3
3544,3
3545,4
3546,8
3547,0
3548,7
3549,8
3550,1
3551,1
3552,9
3553,6
3554,7
3555,9
3556,4
3557,2
3558,3
3559,1
3560,3
3561,7
3562,9
3563,8
3564,9
3565,4
3566,4
3567,9
3568,4
3569,5
3570,1
3571,3
3572,7
3573,4
3574,3
3575,9
3576,4
3577,2
3578,2
3579,9
3580,1
3581,3
3582,1
3583,9
3584,1
3585,2
3586,2
3587,1
3588,0
3589,7
3590,4
3591,1
3592,0
3593,7
3594,0
3595,3
3596,5
3597,1
3598,3
3599,7
3600,5
3601,6
3602,0
3603,0
3604,0
3605,6
3606,8
3607,5
3608,5
3609,3
3610,9
3611,9
3612,1
3613,6
3614,0
3615,7
3616,3
3617,5
3618,3
3619,0
3620,2
3621,9
3622,2
3623,1
3624,6
3625,0
3626,2
3627,8
3628,7
3629,3
3630,4
3631,2
3632,4
3633,2
3634,9
3635,7
3636,9
3637,7
3638,2
3639,8
3640,4
3641,9
3642,4
3643,1
3644,4
3645,7
3646,1
3647,8
3648,1
3649,7
3650,5
3651,6
3652,8
3653,6
3654,2
3655,8
3656,6
3657,9
3658,8
3659,2
3660,5
3661,3
3662,4
3663,8
3664,9
3665,5
3666,8
3667,4
3668,1
3669,2
3670,3
3671,5
3672,5
3673,2
3674,8
3675,3
3676,7
3677,2
3678,2
3679,4
3680,3
3681,3
3682,9
3683,0
3684,0
3685,7
3686,7
3687,7
3688,2
3689,6
3690,9
3691,6
3692,2
3693,5
3694,0
3695,0
3696,9
3697,2
3698,0
3699,5
3700,0
3701,4
3702,6
3703,6
3704,1
3705,9
3706,7
3707,5
3708,7
3709,0
3710,9
3711,0
3712,0
3713,8
3714,8
3715,9
3716,1
3717,4
3718,9
3719,4
3720,0
3721,5
3722,1
3723,7
3724,6
3725,6
3726,3
3727,6
3728,5
3729,9
3730,9
3731,9
3732,5
3733,6
3734,5
3735,0
3736,2
3737,4
3738,6
3739,6
3740,7
3741,6
3742,5
3743,0
3744,9
3745,5
3746,0
3747,1
3748,3
3749,1
3750,2
3751,9
3752,9
3753,7
3754,3
3755,4
3756,9
3757,2
3758,1
3759,0
3760,0
3761,1
3762,3
3763,0
3764,1
3765,4
3766,6
3767,1
3768,2
3769,7
3770,3
3771,9
3772,2
3773,5
3774,4
3775,3
3776,2
3777,1
3778,5
3779,1
3780,4
3781,1
3782,0
3783,6
3784,2
3785,3
3786,1
3787,1
3788,2
3789,8
3790,3
3791,0
3792,6
3793,2
3794,7
3795,4
3796,1
3797,9
3798,0
3799,3
3800,5
3801,8
3802,5
3803,1
3804,0
3805,8
3806,3
3807,4
3808,9
3809,5
3810,6
3811,9
3812,4
3813,5
3814,5
3815,1
3816,8
3817,4
3818,1
3819,2
3820,7
3821,7
3822,3
3823,5
3824,5
3825,1
3826,2
3827,2
3828,0
3829,5
3830,2
3831,0
3832,5
3833,1
3834,8
3835,1
3836,3
3837,0
3838,6
3839,6
3840,4
3841,1
3842,6
3843,5
3844,8
3845,3
3846,3
3847,8
3848,6
3849,0
3850,7
3851,3
3852,8
3853,0
3854,3
3855,0
3856,7
3857,4
3858,4
3859,3
3860,3
3861,2
3862,9
3863,8
3864,6
3865,0
3866,6
3867,1
3868,4
3869,7
3870,2
3871,7
3872,0
3873,8
3874,9
3875,2
3876,6
3877,1
3878,4
3879,1
3880,0
3881,9
3882,7
3883,5
3884,4
3885,0
3886,4
3887,0
3888,4
3889,1
3890,8
3891,0
3892,6
3893,3
3894,0
3895,1
3896,5
3897,2
3898,8
3899,6
3900,1
3901,6
3902,7
3903,2
3904,0
3905,7
3906,7
3907,8
3908,2
3909,6
3910,9
3911,0
3912,3
3913,1
3914,1
3915,9
3916,3
3917,3
3918,2
3919,8
3920,3
3921,0
3922,7
3923,4
3924,8
3925,7
3926,4
3927,4
3928,5
3929,4
3930,2
3931,7
3932,7
3933,3
3934,0
3935,6
3936,5
3937,8
3938,4
3939,2
3940,3
3941,8
3942,6
3943,5
3944,9
3945,8
3946,5
3947,9
3948,5
3949,3
3950,0
3951,5
3952,5
3953,3
3954,3
3955,1
3956,5
3957,8
3958,3
3959,4
3960,9
3961,2
3962,3
3963,5
3964,2
3965,1
3966,3
3967,6
3968,7
3969,6
3970,3
3971,1
3972,0
3973,6
3974,0
3975,8
3976,6
3977,4
3978,0
3979,4
3980,0
3981,2
3982,3
3983,2
3984,7
3985,1
3986,2
3987,5
3988,5
3989,4
3990,2
3991,3
3992,3
3993,3
3994,3
3995,7
3996,7
3997,4
3998,5
3999,3
4000,4
4001,9
4002,4
4003,0
4004,0
4005,4
4006,6
4007,8
4008,4
4009,0
4010,8
4011,4
4012,0
4013,7
4014,8
4015,8
4016,2
4017,9
4018,9
4019,9
4020,8
4021,4
4022,1
4023,4
4024,8
4025,7
4026,2
4027,6
4028,0
4029,2
4030,0
4031,0
4032,0
4033,4
4034,4
4035,8
4036,9
4037,9
4038,3
4039,9
4040,0
4041,7
4042,9
4043,6
4044,7
4045,8
4046,8
4047,1
4048,2
4049,5
4050,5
4051,9
4052,3
4053,0
4054,9
4055,4
4056,7
4057,3
4058,0
4059,3
4060,5
4061,5
4062,3
4063,2
4064,2
4065,3
4066,2
4067,8
4068,1
4069,6
4070,7
4071,9
4072,3
4073,6
4074,9
4075,9
4076,2
4077,3
4078,9
4079,8
4080,5
4081,1
4082,6
4083,3
4084,9
4085,1
4086,7
4087,4
4088,7
4089,9
4090,1
4091,5
4092,1
4093,8
4094,3
4095,6
4096,1
4097,0
4098,5
4099,7
4100,2
4101,3
4102,1
4103,6
4104,3
4105,6
4106,0
4107,4
4108,7
4109,8
4110,9
4111,4
4112,6
4113,5
4114,6
4115,6
4116,5
4117,8
4118,4
4119,1
4120,6
4121,1
4122,3
4123,5
4124,8
4125,9
4126,4
4127,3
4128,7
4129,9
4130,7
4131,3
4132,3
4133,2
4134,6
4135,1
4136,2
4137,1
4138,9
4139,1
4140,1
4141,4
4142,5
4143,6
4144,0
4145,0
4146,9
4147,0
4148,0
4149,4
4150,7
4151,3
4152,7
4153,0
4154,9
4155,0
4156,4
4157,3
4158,1
4159,6
4160,8
4161,8
4162,1
4163,1
4164,7
4165,0
4166,0
4167,9
4168,4
4169,0
4170,4
4171,7
4172,5
4173,8
4174,6
4175,0
4176,6
4177,1
4178,5
4179,1
4180,7
4181,8
4182,5
4183,4
4184,3
4185,1
4186,8
4187,0
4188,3
4189,7
4190,7
4191,6
4192,1
4193,4
4194,1
4195,9
4196,5
4197,1
4198,0
4199,7
4200,4
4201,9
4202,1
4203,1
4204,6
4205,1
4206,8
4207,7
4208,1
4209,3
4210,6
4211,9
4212,3
4213,5
4214,2
4215,9
4216,6
4217,9
4218,0
4219,6
4220,1
4221,6
4222,9
4223,5
4224,4
4225,7
4226,3
4227,9
4228,5
4229,5
4230,3
4231,2
4232,5
4233,5
4234,6
4235,1
4236,9
4237,5
4238,0
4239,4
4240,0
4241,6
4242,2
4243,9
4244,2
4245,6
4246,6
4247,8
4248,0
4249,5
4250,3
4251,1
4252,9
4253,4
4254,6
4255,6
4256,3
4257,7
4258,6
4259,0
4260,8
4261,1
4262,5
4263,0
4264,4
4265,6
4266,2
4267,8
4268,7
4269,3
4270,7
4271,9
4272,7
4273,3
4274,8
4275,1
4276,0
4277,1
4278,4
4279,8
4280,6
4281,2
4282,7
4283,1
4284,4
4285,0
4286,6
4287,4
4288,2
4289,9
4290,8
4291,3
4292,5
4293,2
4294,6
4295,8
4296,9
4297,4
4298,4
4299,3
4300,1
4301,9
4302,5
4303,7
4304,0
4305,4
4306,0
4307,8
4308,1
4309,7
4310,1
4311,6
4312,3
4313,8
4314,4
4315,0
4316,1
4317,8
4318,3
4319,6
4320,0
4321,6
4322,3
4323,9
4324,9
4325,5
4326,7
4327,5
4328,8
4329,9
4330,9
4331,0
4332,0
4333,1
4334,6
4335,6
4336,5
4337,1
4338,3
4339,8
4340,0
4341,0
4342,6
4343,2
4344,6
4345,3
4346,3
4347,7
4348,7
4349,5
4350,2
4351,9
4352,3
4353,7
4354,0
4355,1
4356,7
4357,9
4358,7
4359,0
4360,4
4361,8
4362,4
4363,1
4364,7
4365,6
4366,7
4367,8
4368,6
4369,4
4370,6
4371,9
4372,1
4373,3
4374,9
4375,7
4376,4
4377,3
4378,0
4379,5
4380,8
4381,6
4382,4
4383,5
4384,9
4385,9
4386,7
4387,7
4388,5
4389,8
4390,2
4391,9
4392,0
4393,6
4394,2
4395,6
4396,6
4397,6
4398,1
4399,1
4400,4
4401,0
4402,7
4403,1
4404,9
4405,6
4406,1
4407,3
4408,9
4409,2
4410,1
4411,4
4412,8
4413,9
4414,9
4415,9
4416,7
4417,5
4418,7
4419,3
4420,3
4421,8
4422,2
4423,5
4424,8
4425,3
4426,1
4427,4
4428,3
4429,6
4430,9
4431,5
4432,3
4433,1
4434,9
4435,8
4436,5
4437,7
4438,5
4439,8
4440,2
4441,7
4442,7
4443,4
4444,4
4445,4
4446,7
4447,9
4448,7
4449,3
4450,6
4451,5
4452,0
4453,7
4454,7
4455,0
4456,5
4457,8
4458,3
4459,7
4460,5
4461,9
4462,9
4463,2
4464,7
4465,9
4466,0
4467,6
4468,7
4469,9
4470,4
4471,2
4472,9
4473,0
4474,1
4475,6
4476,0
4477,8
4478,3
4479,1
4480,8
4481,1
4482,4
4483,5
4484,5
4485,4
4486,0
4487,1
4488,4
4489,9
4490,6
4491,6
4492,0
4493,1
4494,6
4495,4
4496,8
4497,9
4498,5
4499,4
4500,3
4501,0
4502,7
4503,8
4504,8
4505,4
4506,1
4507,8
4508,0
4509,2
4510,9
4511,4
4512,5
4513,3
4514,2
4515,0
4516,9
4517,8
4518,3
4519,0
4520,8
4521,5
4522,1
4523,4
4524,7
4525,8
4526,4
4527,5
4528,5
4529,2
4530,6
4531,8
4532,2
4533,2
4534,0
4535,1
4536,5
4537,2
4538,1
4539,4
4540,5
4541,8
4542,8
4543,0
4544,4
4545,9
4546,7
4547,9
4548,8
4549,2
4550,2
4551,5
4552,9
4553,1
4554,3
4555,1
4556,7
4557,3
4558,4
4559,8
4560,9
4561,9
4562,1
4563,2
4564,4
4565,4
4566,3
4567,1
4568,3
4569,6
4570,2
4571,1
4572,1
4573,1
4574,3
4575,2
4576,3
4577,8
4578,5
4579,4
4580,4
4581,2
4582,2
4583,1
4584,2
4585,0
4586,6
4587,6
4588,2
4589,7
4590,5
4591,9
4592,6
4593,4
4594,1
4595,0
4596,1
4597,2
4598,1
4599,6
4600,8
4601,6
4602,1
4603,7
4604,5
4605,6
4606,9
4607,9
4608,3
4609,0
4610,9
4611,2
4612,4
4613,8
4614,4
4615,5
4616,6
4617,1
4618,4
4619,4
4620,9
4621,2
4622,0
4623,9
4624,4
4625,8
4626,4
4627,7
4628,4
4629,7
4630,5
4631,4
4632,9
4633,2
4634,4
4635,0
4636,2
4637,8
4638,3
4639,5
4640,8
4641,7
4642,0
4643,8
4644,4
4645,7
4646,6
4647,4
4648,2
4649,7
4650,8
4651,8
4652,2
4653,3
4654,0
4655,2
4656,2
4657,1
4658,2
4659,2
4660,9
4661,4
4662,0
4663,7
4664,5
4665,0
4666,2
4667,4
4668,2
4669,1
4670,7
4671,7
4672,1
4673,2
4674,1
4675,3
4676,6
4677,1
4678,7
4679,1
4680,4
4681,2
4682,5
4683,0
4684,4
4685,7
4686,8
4687,4
4688,2
4689,8
4690,9
4691,8
4692,0
4693,3
4694,1
4695,3
4696,8
4697,1
4698,6
4699,5
4700,7
4701,5
4702,8
4703,7
4704,1
4705,1
4706,7
4707,9
4708,3
4709,2
4710,4
4711,5
4712,7
4713,6
4714,3
4715,4
4716,0
4717,0
4718,4
4719,6
4720,1
4721,5
4722,0
4723,4
4724,8
4725,6
4726,6
4727,9
4728,0
4729,8
4730,1
4731,9
4732,5
4733,3
4734,4
4735,4
4736,1
4737,8
4738,7
4739,2
4740,4
4741,3
4742,1
4743,5
4744,9
4745,5
4746,2
4747,9
4748,4
4749,6
4750,4
4751,0
4752,5
4753,7
4754,7
4755,0
4756,9
4757,6
4758,9
4759,0
4760,9
4761,4
4762,6
4763,0
4764,7
4765,9
4766,9
4767,5
4768,0
4769,6
4770,4
4771,6
4772,7
4773,2
4774,7
4775,1
4776,8
4777,4
4778,8
4779,8
4780,9
4781,4
4782,5
4783,4
4784,8
4785,1
4786,1
4787,6
4788,0
4789,5
4790,0
4791,7
4792,4
4793,9
4794,5
4795,1
4796,7
4797,6
4798,9
4799,8
4800,9
4801,9
4802,7
4803,2
4804,6
4805,3
4806,3
4807,4
4808,2
4809,0
4810,0
4811,7
4812,3
4813,7
4814,3
4815,6
4816,5
4817,9
4818,1
4819,3
4820,1
4821,7
4822,0
4823,4
4824,1
4825,4
4826,9
4827,1
4828,3
4829,9
4830,2
4831,4
4832,2
4833,5
4834,4
4835,1
4836,1
4837,4
4838,7
4839,3
4840,1
4841,3
4842,7
4843,8
4844,9
4845,3
4846,5
4847,4
4848,7
4849,6
4850,0
4851,2
4852,2
4853,2
4854,6
4855,4
4856,7
4857,3
4858,4
4859,1
4860,1
4861,6
4862,4
4863,2
4864,7
4865,5
4866,4
4867,5
4868,9
4869,6
4870,4
4871,2
4872,9
4873,2
4874,5
4875,5
4876,5
4877,8
4878,9
4879,8
4880,2
4881,9
4882,3
4883,0
4884,7
4885,0
4886,8
4887,3
4888,3
4889,3
4890,3
4891,0
4892,0
4893,2
4894,0
4895,1
4896,1
4897,7
4898,6
4899,2
4900,0
4901,9
4902,4
4903,8
4904,2
4905,1
4906,9
4907,5
4908,0
4909,2
4910,6
4911,4
4912,3
4913,2
4914,8
4915,7
4916,6
4917,0
4918,8
4919,2
4920,2
4921,0
4922,4
4923,1
4924,2
4925,9
4926,6
4927,1
4928,6
4929,7
4930,6
4931,9
4932,2
4933,7
4934,8
4935,0
4936,6
4937,5
4938,1
4939,6
4940,8
4941,8
4942,8
4943,9
4944,6
4945,0
4946,6
4947,4
4948,8
4949,4
4950,1
4951,0
4952,5
4953,6
4954,7
4955,8
4956,3
4957,8
4958,8
4959,4
4960,5
4961,3
4962,0
4963,9
4964,6
4965,8
4966,1
4967,0
4968,3
4969,2
4970,2
4971,2
4972,7
4973,9
4974,7
4975,7
4976,0
4977,5
4978,4
4979,2
4980,4
4981,2
4982,0
4983,2
4984,9
4985,7
4986,0
4987,9
4988,9
4989,3
4990,5
4991,1
4992,0
4993,8
4994,3
4995,3
4996,3
4997,0
4998,5
4999,2
5000,2
5001,2
5002,4
5003,5
5004,5
5005,3
5006,4
5007,2
5008,7
5009,3
5010,9
5011,7
5012,9
5013,3
5014,4
5015,7
5016,4
5017,5
5018,7
5019,0
5020,7
5021,4
5022,8
5023,8
5024,2
5025,0
5026,7
5027,0
5028,9
5029,0
5030,5
5031,2
5032,6
5033,6
5034,3
5035,4
5036,3
5037,1
5038,3
5039,6
5040,2
5041,0
5042,3
5043,3
5044,7
5045,8
5046,1
5047,7
5048,0
5049,3
5050,7
5051,0
5052,4
5053,1
5054,4
5055,4
5056,9
5057,4
5058,8
5059,4
5060,4
5061,3
5062,1
5063,2
5064,8
5065,8
5066,3
5067,3
5068,3
5069,0
5070,4
5071,1
5072,7
5073,1
5074,7
5075,0
5076,4
5077,2
5078,6
5079,3
5080,0
5081,4
5082,0
5083,6
5084,8
5085,5
5086,3
5087,5
5088,4
5089,7
5090,3
5091,3
5092,3
5093,7
5094,0
5095,6
5096,6
5097,3
5098,6
5099,0
5100,5
5101,6
5102,8
5103,1
5104,5
5105,2
5106,6
5107,4
5108,1
5109,0
5110,3
5111,3
5112,1
5113,7
5114,9
5115,4
5116,8
5117,3
5118,3
5119,6
5120,2
5121,6
5122,0
5123,7
5124,4
5125,4
5126,2
5127,9
5128,4
5129,8
5130,8
5131,7
5132,2
5133,1
5134,6
5135,5
5136,9
5137,4
5138,3
5139,8
5140,2
5141,9
5142,0
5143,7
5144,9
5145,9
5146,6
5147,0
5148,0
5149,4
5150,2
5151,4
5152,7
5153,7
5154,0
5155,8
5156,1
5157,7
5158,7
5159,4
5160,0
5161,2
5162,4
5163,5
5164,3
5165,1
5166,0
5167,8
5168,5
5169,9
5170,1
5171,1
5172,4
5173,4
5174,1
5175,3
5176,8
5177,3
5178,3
5179,0
5180,0
5181,9
5182,4
5183,9
5184,2
5185,7
5186,9
5187,9
5188,2
5189,6
5190,9
5191,1
5192,8
5193,4
5194,8
5195,9
5196,6
5197,7
5198,8
5199,4
5200,4
5201,8
5202,0
5203,0
5204,9
5205,3
5206,2
5207,2
5208,6
5209,1
5210,1
5211,3
5212,2
5213,1
5214,3
5215,2
5216,9
5217,0
5218,4
5219,4
5220,5
5221,4
5222,3
5223,1
5224,0
5225,3
5226,6
5227,1
5228,5
5229,4
5230,6
5231,5
5232,3
5233,3
5234,5
5235,1
5236,9
5237,1
5238,7
5239,6
5240,3
5241,8
5242,2
5243,8
5244,4
5245,0
5246,8
5247,0
5248,4
5249,0
5250,1
5251,6
5252,6
5253,1
5254,6
5255,0
5256,1
5257,4
5258,3
5259,9
5260,6
5261,0
5262,8
5263,1
5264,0
5265,7
5266,3
5267,2
5268,6
5269,6
5270,3
5271,6
5272,6
5273,1
5274,2
5275,8
5276,6
5277,7
5278,6
5279,0
5280,2
5281,0
5282,9
5283,2
5284,2
5285,7
5286,7
5287,1
5288,0
5289,7
5290,0
5291,1
5292,2
5293,1
5294,1
5295,1
5296,7
5297,7
5298,3
5299,5
5300,1
5301,9
5302,6
5303,0
5304,1
5305,9
5306,7
5307,5
5308,3
5309,4
5310,9
5311,5
5312,3
5313,1
5314,2
5315,0
5316,3
5317,7
5318,6
5319,2
5320,1
5321,9
5322,1
5323,8
5324,6
5325,1
5326,0
5327,1
5328,9
5329,0
5330,5
5331,5
5332,2
5333,8
5334,4
5335,9
5336,9
5337,1
5338,7
5339,1
5340,8
5341,5
5342,5
5343,0
5344,7
5345,3
5346,7
5347,2
5348,0
5349,8
5350,0
5351,7
5352,2
5353,5
5354,0
5355,6
5356,3
5357,7
5358,6
5359,0
5360,7
5361,8
5362,0
5363,1
5364,5
5365,0
5366,2
5367,2
5368,7
5369,4
5370,7
5371,7
5372,1
5373,3
5374,5
5375,8
5376,2
5377,5
5378,9
5379,8
5380,6
5381,0
5382,4
5383,8
5384,8
5385,3
5386,1
5387,3
5388,9
5389,6
5390,2
5391,0
5392,1
5393,3
5394,6
5395,2
5396,2
5397,5
5398,1
5399,6
5400,0
5401,3
5402,0
5403,1
5404,2
5405,6
5406,4
5407,4
5408,5
5409,5
5410,2
5411,5
5412,1
5413,8
5414,2
5415,1
5416,8
5417,9
5418,6
5419,3
5420,6
5421,6
5422,2
5423,2
5424,0
5425,2
5426,6
5427,6
5428,2
5429,7
5430,1
5431,8
5432,1
5433,2
5434,0
5435,6
5436,3
5437,1
5438,6
5439,2
5440,5
5441,0
5442,5
5443,9
5444,4
5445,6
5446,6
5447,5
5448,6
5449,6
5450,4
5451,7
5452,0
5453,2
5454,3
5455,5
5456,2
5457,6
5458,7
5459,1
5460,9
5461,0
5462,4
5463,1
5464,7
5465,4
5466,8
5467,8
5468,9
5469,0
5470,7
5471,2
5472,0
5473,4
5474,1
5475,7
5476,5
5477,7
5478,1
5479,9
5480,1
5481,1
5482,3
5483,8
5484,4
5485,4
5486,7
5487,0
5488,2
5489,7
5490,5
5491,0
5492,1
5493,5
5494,7
5495,8
5496,8
5497,2
5498,1
5499,9
5500,8
5501,9
5502,6
5503,3
5504,3
5505,8
5506,4
5507,6
5508,5
5509,0
5510,1
5511,2
5512,2
5513,8
5514,3
5515,2
5516,8
5517,6
5518,4
5519,7
5520,2
5521,6
5522,7
5523,9
5524,7
5525,4
5526,1
5527,6
5528,1
5529,4
5530,1
5531,9
5532,9
5533,1
5534,8
5535,7
5536,3
5537,6
5538,8
5539,9
5540,2
5541,0
5542,1
5543,0
5544,1
5545,9
5546,2
5547,5
5548,1
5549,2
5550,2
5551,3
5552,2
5553,9
5554,8
5555,5
5556,4
5557,1
5558,4
5559,2
5560,2
5561,8
5562,1
5563,1
5564,2
5565,1
5566,7
5567,1
5568,5
5569,0
5570,6
5571,3
5572,0
5573,6
5574,7
5575,9
5576,1
5577,0
5578,1
5579,4
5580,0
5581,4
5582,7
5583,8
5584,1
5585,8
5586,3
5587,2
5588,9
5589,0
5590,5
5591,9
5592,1
5593,9
5594,6
5595,7
5596,4
5597,1
5598,5
5599,2
5600,5
5601,8
5602,7
5603,3
5604,2
5605,1
5606,2
5607,3
5608,0
5609,4
5610,3
5611,4
5612,2
5613,8
5614,4
5615,5
5616,5
5617,7
5618,6
5619,2
5620,9
5621,5
5622,5
5623,1
5624,1
5625,0
5626,6
5627,9
5628,1
5629,1
5630,0
5631,4
5632,9
5633,5
5634,9
5635,1
5636,6
5637,8
5638,0
5639,1
5640,1
5641,0
5642,0
5643,0
5644,6
5645,4
5646,9
5647,6
5648,8
5649,9
5650,5
5651,3
5652,8
5653,8
5654,0
5655,2
5656,4
5657,3
5658,6
5659,2
5660,5
5661,8
5662,2
5663,3
5664,4
5665,2
5666,9
5667,8
5668,2
5669,3
5670,5
5671,3
5672,8
5673,1
5674,2
5675,4
5676,6
5677,0
5678,2
5679,2
5680,5
5681,8
5682,0
5683,0
5684,6
5685,8
5686,5
5687,1
5688,8
5689,1
5690,5
5691,1
5692,5
5693,7
5694,8
5695,7
5696,1
5697,7
5698,3
5699,5
5700,2
5701,3
5702,1
5703,3
5704,5
5705,3
5706,7
5707,3
5708,2
5709,7
5710,8
5711,5
5712,8
5713,8
5714,8
5715,5
5716,9
5717,9
5718,8
5719,4
5720,4
5721,5
5722,0
5723,4
5724,0
5725,5
5726,6
5727,8
5728,1
5729,5
5730,5
5731,7
5732,3
5733,4
5734,1
5735,9
5736,5
5737,7
5738,7
5739,5
5740,4
5741,7
5742,2
5743,1
5744,3
5745,8
5746,6
5747,0
5748,4
5749,8
5750,9
5751,4
5752,4
5753,0
5754,5
5755,5
5756,9
5757,4
5758,1
5759,8
5760,7
5761,1
5762,1
5763,3
5764,5
5765,3
5766,6
5767,4
5768,7
5769,0
5770,7
5771,1
5772,3
5773,9
5774,8
5775,3
5776,1
5777,5
5778,9
5779,2
5780,3
5781,2
5782,6
5783,1
5784,9
5785,7
5786,9
5787,0
5788,4
5789,9
5790,2
5791,9
5792,4
5793,3
5794,0
5795,0
