Id,Category
2998,8
2999,9
3000,8
3001,6
3002,8
3003,6
3004,0
3005,8
3006,4
3007,4
3008,5
3009,1
3010,0
3011,3
3012,6
3013,1
3014,6
3015,3
3016,6
3017,9
3018,0
3019,6
3020,8
3021,6
3022,6
3023,2
3024,3
3025,9
3026,0
3027,9
3028,6
3029,6
3030,7
3031,3
3032,4
3033,2
3034,6
3035,2
3036,0
3037,9
3038,6
3039,0
3040,8
3041,8
3042,2
3043,1
3044,0
3045,5
3046,4
3047,1
3048,0
3049,9
3050,2
3051,9
3052,3
3053,8
3054,4
3055,8
3056,6
3057,3
3058,8
3059,8
3060,2
3061,5
3062,7
3063,3
3064,1
3065,8
3066,3
3067,4
3068,6
3069,9
3070,6
3071,7
3072,9
3073,2
3074,7
3075,9
3076,2
3077,3
3078,5
3079,5
3080,3
3081,6
3082,2
3083,0
3084,3
3085,2
3086,0
3087,3
3088,1
3089,3
3090,1
3091,8
3092,5
3093,0
3094,9
3095,7
3096,9
3097,6
3098,3
3099,7
3100,6
3101,3
3102,9
3103,1
3104,1
3105,5
3106,1
3107,6
3108,0
3109,4
3110,5
3111,2
3112,9
3113,9
3114,8
3115,4
3116,1
3117,0
3118,1
3119,6
3120,6
3121,7
3122,2
3123,7
3124,2
3125,4
3126,3
3127,3
3128,2
3129,5
3130,1
3131,8
3132,3
3133,2
3134,6
3135,9
3136,0
3137,7
3138,9
3139,3
3140,5
3141,6
3142,1
3143,5
3144,6
3145,7
3146,1
3147,6
3148,2
3149,1
3150,5
3151,3
3152,3
3153,1
3154,7
3155,4
3156,0
3157,9
3158,5
3159,3
3160,0
3161,8
3162,2
3163,3
3164,0
3165,0
3166,6
3167,1
3168,6
3169,5
3170,7
3171,6
3172,9
3173,6
3174,6
3175,4
3176,6
3177,8
3178,6
3179,4
3180,0
3181,4
3182,5
3183,2
3184,3
3185,1
3186,9
3187,8
3188,8
3189,1
3190,9
3191,8
3192,9
3193,9
3194,3
3195,2
3196,9
3197,7
3198,6
3199,5
3200,8
3201,8
3202,6
3203,6
3204,9
3205,6
3206,1
3207,4
3208,1
3209,3
3210,3
3211,8
3212,1
3213,1
3214,1
3215,7
3216,0
3217,0
3218,4
3219,8
3220,5
3221,1
3222,6
3223,6
3224,8
3225,2
3226,9
3227,4
3228,2
3229,5
3230,0
3231,9
3232,0
3233,8
3234,4
3235,1
3236,9
3237,2
3238,0
3239,5
3240,7
3241,0
3242,3
3243,2
3244,2
3245,9
3246,6
3247,5
3248,8
3249,0
3250,4
3251,3
3252,7
3253,0
3254,8
3255,1
3256,9
3257,1
3258,5
3259,0
3260,0
3261,8
3262,8
3263,3
3264,9
3265,1
3266,2
3267,7
3268,4
3269,4
3270,5
3271,6
3272,9
3273,6
3274,2
3275,1
3276,6
3277,6
3278,4
3279,8
3280,6
3281,1
3282,9
3283,4
3284,5
3285,9
3286,5
3287,0
3288,0
3289,7
3290,8
3291,6
3292,6
3293,6
3294,1
3295,3
3296,4
3297,4
3298,8
3299,3
3300,2
3301,3
3302,6
3303,1
3304,0
3305,1
3306,6
3307,4
3308,8
3309,1
3310,9
3311,8
3312,5
3313,3
3314,6
3315,7
3316,1
3317,2
3318,0
3319,6
3320,7
3321,9
3322,8
3323,8
3324,6
3325,5
3326,0
3327,2
3328,9
3329,5
3330,2
3331,9
3332,9
3333,4
3334,9
3335,2
3336,5
3337,1
3338,5
3339,3
3340,1
3341,1
3342,1
3343,5
3344,2
3345,0
3346,8
3347,4
3348,3
3349,8
3350,7
3351,6
3352,6
3353,5
3354,0
3355,0
3356,3
3357,8
3358,0
3359,1
3360,2
3361,8
3362,1
3363,7
3364,5
3365,4
3366,5
3367,4
3368,3
3369,2
3370,4
3371,9
3372,1
3373,5
3374,1
3375,6
3376,8
3377,3
3378,6
3379,3
3380,4
3381,1
3382,6
3383,4
3384,4
3385,6
3386,5
3387,7
3388,6
3389,4
3390,8
3391,0
3392,2
3393,8
3394,7
3395,1
3396,2
3397,2
3398,2
3399,2
3400,3
3401,6
3402,3
3403,0
3404,3
3405,3
3406,3
3407,6
3408,3
3409,4
3410,1
3411,6
3412,0
3413,7
3414,6
3415,0
3416,7
3417,2
3418,3
3419,9
3420,8
3421,1
3422,3
3423,5
3424,6
3425,4
3426,1
3427,2
3428,0
3429,1
3430,8
3431,8
3432,3
3433,4
3434,4
3435,4
3436,6
3437,7
3438,3
3439,8
3440,6
3441,3
3442,9
3443,5
3444,9
3445,6
3446,6
3447,0
3448,8
3449,6
3450,1
3451,7
3452,0
3453,7
3454,3
3455,2
3456,0
3457,2
3458,6
3459,9
3460,0
3461,4
3462,7
3463,3
3464,5
3465,3
3466,5
3467,8
3468,5
3469,8
3470,4
3471,9
3472,0
3473,4
3474,4
3475,2
3476,0
3477,0
3478,6
3479,4
3480,4
3481,2
3482,2
3483,8
3484,5
3485,1
3486,0
3487,1
3488,4
3489,2
3490,1
3491,0
3492,1
3493,6
3494,3
3495,4
3496,4
3497,0
3498,3
3499,7
3500,3
3501,7
3502,2
3503,5
3504,1
3505,4
3506,4
3507,9
3508,6
3509,9
3510,1
3511,4
3512,8
3513,2
3514,6
3515,8
3516,6
3517,1
3518,5
3519,3
3520,4
3521,3
3522,1
3523,1
3524,6
3525,0
3526,2
3527,9
3528,6
3529,6
3530,0
3531,6
3532,4
3533,6
3534,6
3535,9
3536,8
3537,7
3538,2
3539,2
3540,4
3541,9
3542,9
3543,8
3544,6
3545,9
3546,1
3547,0
3548,7
3549,0
3550,5
3551,1
3552,5
3553,4
3554,2
3555,8
3556,4
3557,2
3558,4
3559,5
3560,3
3561,4
3562,1
3563,4
3564,1
3565,6
3566,3
3567,2
3568,3
3569,1
3570,4
3571,7
3572,8
3573,7
3574,3
3575,6
3576,7
3577,6
3578,2
3579,1
3580,0
3581,2
3582,1
3583,9
3584,3
3585,0
3586,0
3587,6
3588,3
3589,2
3590,7
3591,8
3592,1
3593,8
3594,9
3595,3
3596,0
3597,4
3598,7
3599,6
3600,2
3601,5
3602,0
3603,8
3604,8
3605,6
3606,6
3607,2
3608,0
3609,2
3610,9
3611,2
3612,6
3613,4
3614,5
3615,6
3616,6
3617,1
3618,2
3619,1
3620,8
3621,7
3622,2
3623,1
3624,6
3625,8
3626,9
3627,6
3628,5
3629,4
3630,6
3631,8
3632,0
3633,0
3634,9
3635,3
3636,4
3637,2
3638,8
3639,8
3640,9
3641,1
3642,3
3643,4
3644,8
3645,8
3646,8
3647,8
3648,6
3649,1
3650,6
3651,5
3652,4
3653,0
3654,7
3655,1
3656,5
3657,5
3658,2
3659,2
3660,4
3661,7
3662,8
3663,0
3664,7
3665,3
3666,3
3667,8
3668,9
3669,2
3670,7
3671,8
3672,6
3673,7
3674,3
3675,6
3676,0
3677,4
3678,0
3679,3
3680,3
3681,6
3682,6
3683,2
3684,4
3685,2
3686,0
3687,0
3688,6
3689,5
3690,0
3691,2
3692,1
3693,2
3694,4
3695,6
3696,2
3697,5
3698,3
3699,0
3700,6
3701,4
3702,1
3703,2
3704,2
3705,7
3706,5
3707,9
3708,2
3709,8
3710,1
3711,4
3712,4
3713,2
3714,4
3715,4
3716,9
3717,1
3718,5
3719,3
3720,5
3721,6
3722,9
3723,2
3724,1
3725,2
3726,8
3727,9
3728,0
3729,0
3730,8
3731,6
3732,5
3733,2
3734,4
3735,2
3736,4
3737,4
3738,8
3739,0
3740,5
3741,2
3742,8
3743,7
3744,2
3745,3
3746,3
3747,8
3748,8
3749,4
3750,4
3751,9
3752,2
3753,3
3754,6
3755,3
3756,7
3757,6
3758,1
3759,7
3760,9
3761,3
3762,2
3763,1
3764,9
3765,1
3766,1
3767,7
3768,8
3769,2
3770,1
3771,6
3772,0
3773,3
3774,4
3775,0
3776,3
3777,1
3778,7
3779,4
3780,5
3781,4
3782,8
3783,3
3784,9
3785,8
3786,8
3787,7
3788,1
3789,3
3790,8
3791,3
3792,2
3793,4
3794,4
3795,3
3796,5
3797,5
3798,3
3799,9
3800,6
3801,1
3802,3
3803,2
3804,6
3805,9
3806,1
3807,4
3808,1
3809,5
3810,5
3811,6
3812,2
3813,7
3814,6
3815,2
3816,7
3817,9
3818,4
3819,3
3820,4
3821,6
3822,2
3823,6
3824,3
3825,6
3826,4
3827,0
3828,2
3829,6
3830,7
3831,2
3832,0
3833,4
3834,6
3835,4
3836,6
3837,3
3838,4
3839,4
3840,5
3841,4
3842,2
3843,9
3844,0
3845,0
3846,2
3847,1
3848,1
3849,7
3850,4
3851,6
3852,6
3853,9
3854,6
3855,6
3856,3
3857,4
3858,1
3859,8
3860,4
3861,6
3862,4
3863,0
3864,9
3865,8
3866,4
3867,1
3868,4
3869,4
3870,0
3871,6
3872,6
3873,8
3874,3
3875,4
3876,8
3877,5
3878,4
3879,4
3880,5
3881,0
3882,1
3883,9
3884,8
3885,3
3886,9
3887,4
3888,8
3889,4
3890,5
3891,0
3892,3
3893,7
3894,0
3895,7
3896,1
3897,2
3898,4
3899,4
3900,0
3901,7
3902,6
3903,6
3904,3
3905,4
3906,6
3907,0
3908,4
3909,2
3910,2
3911,9
3912,1
3913,9
3914,3
3915,3
3916,3
3917,0
3918,6
3919,2
3920,1
3921,3
3922,3
3923,9
3924,7
3925,3
3926,7
3927,3
3928,6
3929,0
3930,0
3931,2
3932,0
3933,3
3934,4
3935,6
3936,1
3937,2
3938,5
3939,6
3940,2
3941,4
3942,2
3943,8
3944,6
3945,9
3946,9
3947,2
3948,1
3949,5
3950,8
3951,2
3952,3
3953,1
3954,4
3955,6
3956,7
3957,4
3958,8
3959,3
3960,6
3961,7
3962,5
3963,6
3964,0
3965,6
3966,4
3967,4
3968,7
3969,1
3970,9
3971,6
3972,3
3973,4
3974,2
3975,2
3976,9
3977,4
3978,2
3979,2
3980,8
3981,6
3982,7
3983,7
3984,2
3985,5
3986,5
3987,7
3988,1
3989,0
3990,0
3991,6
3992,3
3993,2
3994,2
3995,6
3996,1
3997,6
3998,2
3999,4
4000,3
4001,7
4002,8
4003,3
4004,4
4005,8
4006,8
4007,7
4008,7
4009,4
4010,1
4011,2
4012,5
4013,9
4014,9
4015,3
4016,3
4017,2
4018,4
4019,5
4020,3
4021,3
4022,3
4023,0
4024,8
4025,7
4026,6
4027,8
4028,2
4029,1
4030,7
4031,4
4032,2
4033,8
4034,0
4035,2
4036,4
4037,1
4038,3
4039,0
4040,2
4041,1
4042,1
4043,0
4044,9
4045,3
4046,1
4047,4
4048,3
4049,8
4050,3
4051,1
4052,3
4053,5
4054,0
4055,6
4056,0
4057,8
4058,5
4059,6
4060,4
4061,4
4062,8
4063,4
4064,3
4065,8
4066,7
4067,6
4068,3
4069,4
4070,4
4071,5
4072,5
4073,6
4074,2
4075,9
4076,7
4077,4
4078,8
4079,9
4080,0
4081,0
4082,1
4083,2
4084,0
4085,6
4086,1
4087,2
4088,3
4089,6
4090,3
4091,3
4092,8
4093,0
4094,6
4095,1
4096,7
4097,9
4098,0
4099,5
4100,7
4101,3
4102,2
4103,4
4104,9
4105,6
4106,6
4107,6
4108,4
4109,9
4110,9
4111,0
4112,3
4113,4
4114,7
4115,3
4116,5
4117,4
4118,3
4119,7
4120,1
4121,2
4122,5
4123,2
4124,1
4125,1
4126,3
4127,1
4128,0
4129,2
4130,8
4131,9
4132,9
4133,3
4134,5
4135,6
4136,2
4137,0
4138,0
4139,6
4140,9
4141,3
4142,3
4143,7
4144,4
4145,8
4146,8
4147,2
4148,1
4149,9
4150,3
4151,6
4152,3
4153,6
4154,1
4155,7
4156,0
4157,2
4158,0
4159,6
4160,8
4161,3
4162,0
4163,9
4164,0
4165,8
4166,9
4167,4
4168,6
4169,3
4170,8
4171,3
4172,4
4173,9
4174,5
4175,3
4176,8
4177,6
4178,6
4179,0
4180,2
4181,2
4182,3
4183,5
4184,0
4185,9
4186,4
4187,3
4188,1
4189,4
4190,0
4191,0
4192,7
4193,5
4194,2
4195,7
4196,9
4197,0
4198,2
4199,3
4200,8
4201,3
4202,9
4203,1
4204,4
4205,9
4206,4
4207,4
4208,8
4209,1
4210,7
4211,0
4212,1
4213,3
4214,6
4215,2
4216,3
4217,3
4218,1
4219,8
4220,4
4221,9
4222,0
4223,4
4224,8
4225,6
4226,9
4227,8
4228,5
4229,3
4230,9
4231,6
4232,5
4233,0
4234,6
4235,4
4236,3
4237,1
4238,2
4239,0
4240,3
4241,9
4242,2
4243,5
4244,2
4245,1
4246,2
4247,4
4248,6
4249,4
4250,8
4251,9
4252,8
4253,9
4254,1
4255,3
4256,3
4257,6
4258,1
4259,7
4260,4
4261,8
4262,1
4263,8
4264,0
4265,4
4266,9
4267,8
4268,8
4269,7
4270,2
4271,7
4272,0
4273,7
4274,4
4275,3
4276,8
4277,0
4278,5
4279,8
4280,1
4281,5
4282,9
4283,2
4284,6
4285,5
4286,4
4287,0
4288,5
4289,6
4290,6
4291,6
4292,2
4293,7
4294,7
4295,4
4296,7
4297,4
4298,6
4299,1
4300,1
4301,6
4302,9
4303,4
4304,6
4305,3
4306,2
4307,6
4308,5
4309,3
4310,6
4311,0
4312,8
4313,3
4314,4
4315,8
4316,1
4317,3
4318,2
4319,2
4320,6
4321,6
4322,7
4323,5
4324,6
4325,6
4326,2
4327,4
4328,3
4329,6
4330,5
4331,6
4332,6
4333,0
4334,6
4335,3
4336,3
4337,9
4338,9
4339,5
4340,4
4341,1
4342,5
4343,2
4344,6
4345,6
4346,8
4347,9
4348,2
4349,1
4350,5
4351,4
4352,0
4353,3
4354,7
4355,1
4356,9
4357,1
4358,3
4359,6
4360,8
4361,7
4362,1
4363,5
4364,8
4365,0
4366,9
4367,3
4368,4
4369,0
4370,8
4371,7
4372,9
4373,0
4374,1
4375,8
4376,7
4377,8
4378,4
4379,2
4380,0
4381,7
4382,7
4383,6
4384,6
4385,4
4386,7
4387,1
4388,7
4389,2
4390,2
4391,2
4392,7
4393,7
4394,0
4395,1
4396,4
4397,0
4398,3
4399,3
4400,5
4401,3
4402,1
4403,1
4404,0
4405,5
4406,9
4407,4
4408,4
4409,9
4410,2
4411,4
4412,6
4413,4
4414,9
4415,6
4416,3
4417,6
4418,4
4419,4
4420,5
4421,4
4422,4
4423,0
4424,3
4425,8
4426,5
4427,2
4428,1
4429,0
4430,3
4431,2
4432,8
4433,6
4434,0
4435,4
4436,2
4437,8
4438,7
4439,2
4440,9
4441,8
4442,7
4443,8
4444,4
4445,3
4446,1
4447,6
4448,2
4449,5
4450,1
4451,7
4452,7
4453,2
4454,8
4455,6
4456,8
4457,4
4458,3
4459,8
4460,6
4461,1
4462,0
4463,7
4464,6
4465,6
4466,2
4467,4
4468,6
4469,0
4470,7
4471,6
4472,6
4473,7
4474,5
4475,2
4476,6
4477,2
4478,0
4479,8
4480,2
4481,9
4482,2
4483,4
4484,9
4485,8
4486,0
4487,0
4488,0
4489,1
4490,2
4491,8
4492,4
4493,6
4494,1
4495,4
4496,4
4497,8
4498,8
4499,0
4500,1
4501,7
4502,5
4503,3
4504,8
4505,4
4506,3
4507,0
4508,2
4509,2
4510,7
4511,4
4512,4
4513,2
4514,4
4515,2
4516,0
4517,1
4518,1
4519,9
4520,9
4521,3
4522,3
4523,6
4524,4
4525,8
4526,1
4527,3
4528,0
4529,1
4530,1
4531,1
4532,0
4533,3
4534,4
4535,1
4536,6
4537,5
4538,8
4539,2
4540,0
4541,7
4542,4
4543,2
4544,2
4545,0
4546,4
4547,3
4548,8
4549,6
4550,9
4551,0
4552,8
4553,8
4554,4
4555,6
4556,2
4557,9
4558,7
4559,3
4560,6
4561,4
4562,2
4563,3
4564,2
4565,0
4566,6
4567,5
4568,4
4569,2
4570,1
4571,1
4572,6
4573,4
4574,0
4575,4
4576,0
4577,9
4578,2
4579,4
4580,1
4581,2
4582,4
4583,3
4584,5
4585,2
4586,0
4587,4
4588,3
4589,4
4590,6
4591,0
4592,6
4593,3
4594,6
4595,2
4596,0
4597,9
4598,2
4599,8
4600,5
4601,7
4602,4
4603,1
4604,8
4605,0
4606,7
4607,7
4608,0
4609,6
4610,5
4611,4
4612,1
4613,6
4614,5
4615,0
4616,6
4617,7
4618,8
4619,5
4620,5
4621,5
4622,1
4623,3
4624,6
4625,5
4626,8
4627,5
4628,8
4629,8
4630,9
4631,4
4632,1
4633,0
4634,2
4635,2
4636,2
4637,4
4638,6
4639,3
4640,3
4641,6
4642,2
4643,5
4644,8
4645,7
4646,3
4647,7
4648,9
4649,0
4650,4
4651,7
4652,4
4653,3
4654,5
4655,9
4656,4
4657,1
4658,6
4659,5
4660,0
4661,2
4662,0
4663,8
4664,0
4665,1
4666,4
4667,0
4668,6
4669,1
4670,0
4671,1
4672,8
4673,4
4674,4
4675,9
4676,9
4677,0
4678,3
4679,6
4680,5
4681,1
4682,4
4683,0
4684,2
4685,4
4686,2
4687,5
4688,9
4689,6
4690,6
4691,9
4692,2
4693,9
4694,3
4695,0
4696,3
4697,3
4698,8
4699,7
4700,3
4701,2
4702,1
4703,2
4704,0
4705,7
4706,4
4707,9
4708,7
4709,6
4710,1
4711,8
4712,4
4713,6
4714,4
4715,2
4716,6
4717,0
4718,1
4719,9
4720,6
4721,6
4722,1
4723,5
4724,8
4725,3
4726,0
4727,5
4728,9
4729,3
4730,1
4731,2
4732,5
4733,2
4734,2
4735,6
4736,0
4737,2
4738,3
4739,2
4740,0
4741,2
4742,4
4743,6
4744,6
4745,5
4746,8
4747,4
4748,7
4749,8
4750,9
4751,3
4752,6
4753,4
4754,3
4755,1
4756,6
4757,3
4758,4
4759,2
4760,2
4761,5
4762,5
4763,1
4764,2
4765,8
4766,3
4767,6
4768,4
4769,7
4770,6
4771,1
4772,8
4773,4
4774,7
4775,0
4776,3
4777,2
4778,8
4779,3
4780,6
4781,4
4782,4
4783,1
4784,1
4785,9
4786,2
4787,2
4788,8
4789,9
4790,9
4791,6
4792,4
4793,6
4794,2
4795,2
4796,9
4797,1
4798,5
4799,8
4800,6
4801,7
4802,1
4803,7
4804,3
4805,4
4806,8
4807,9
4808,0
4809,0
4810,6
4811,7
4812,4
4813,1
4814,0
4815,3
4816,6
4817,1
4818,1
4819,4
4820,3
4821,1
4822,0
4823,8
4824,2
4825,5
4826,0
4827,5
4828,4
4829,1
4830,6
4831,8
4832,0
4833,6
4834,5
4835,9
4836,5
4837,2
4838,3
4839,4
4840,0
4841,6
4842,8
4843,3
4844,6
4845,8
4846,4
4847,0
4848,6
4849,3
4850,4
4851,6
4852,5
4853,5
4854,0
4855,4
4856,9
4857,6
4858,3
4859,2
4860,0
4861,5
4862,8
4863,8
4864,8
4865,5
4866,4
4867,1
4868,3
4869,6
4870,7
4871,7
4872,5
4873,4
4874,1
4875,4
4876,2
4877,3
4878,5
4879,6
4880,6
4881,2
4882,8
4883,8
4884,9
4885,8
4886,3
4887,4
4888,3
4889,9
4890,2
4891,3
4892,2
4893,6
4894,4
4895,1
4896,3
4897,5
4898,6
4899,9
4900,9
4901,8
4902,5
4903,0
4904,0
4905,1
4906,6
4907,0
4908,3
4909,4
4910,8
4911,8
4912,0
4913,6
4914,9
4915,0
4916,6
4917,4
4918,9
4919,6
4920,6
4921,4
4922,5
4923,5
4924,7
4925,5
4926,3
4927,5
4928,7
4929,6
4930,0
4931,9
4932,1
4933,4
4934,6
4935,3
4936,8
4937,3
4938,3
4939,5
4940,6
4941,3
4942,1
4943,2
4944,6
4945,2
4946,9
4947,4
4948,6
4949,7
4950,1
4951,2
4952,2
4953,8
4954,4
4955,6
4956,8
4957,3
4958,2
4959,3
4960,7
4961,9
4962,9
4963,0
4964,6
4965,7
4966,7
4967,3
4968,8
4969,7
4970,9
4971,1
4972,6
4973,8
4974,2
4975,2
4976,7
4977,6
4978,6
4979,3
4980,2
4981,2
4982,3
4983,1
4984,5
4985,8
4986,7
4987,1
4988,4
4989,3
4990,7
4991,4
4992,0
4993,4
4994,2
4995,4
4996,8
4997,6
4998,2
4999,6
5000,1
5001,5
5002,6
5003,4
5004,2
5005,0
5006,7
5007,4
5008,7
5009,1
5010,8
5011,4
5012,4
5013,3
5014,3
5015,9
5016,2
5017,6
5018,6
5019,7
5020,6
5021,5
5022,2
5023,6
5024,2
5025,4
5026,0
5027,2
5028,1
5029,6
5030,8
5031,1
5032,3
5033,3
5034,1
5035,1
5036,6
5037,9
5038,8
5039,6
5040,9
5041,2
5042,6
5043,6
5044,2
5045,8
5046,0
5047,9
5048,6
5049,0
5050,3
5051,2
5052,2
5053,9
5054,6
5055,8
5056,2
5057,7
5058,5
5059,8
5060,5
5061,2
5062,6
5063,2
5064,2
5065,8
5066,9
5067,2
5068,1
5069,3
5070,4
5071,6
5072,6
5073,2
5074,6
5075,4
5076,1
5077,7
5078,0
5079,9
5080,4
5081,8
5082,4
5083,6
5084,3
5085,7
5086,2
5087,7
5088,0
5089,6
5090,8
5091,5
5092,6
5093,5
5094,2
5095,3
5096,7
5097,6
5098,6
5099,2
5100,2
5101,3
5102,1
5103,8
5104,0
5105,6
5106,6
5107,3
5108,9
5109,3
5110,3
5111,3
5112,1
5113,5
5114,1
5115,4
5116,7
5117,5
5118,7
5119,1
5120,7
5121,2
5122,8
5123,8
5124,8
5125,0
5126,6
5127,6
5128,4
5129,6
5130,1
5131,0
5132,1
5133,8
5134,6
5135,4
5136,0
5137,7
5138,1
5139,5
5140,4
5141,9
5142,3
5143,8
5144,7
5145,0
5146,6
5147,6
5148,1
5149,2
5150,8
5151,9
5152,9
5153,0
5154,2
5155,3
5156,5
5157,5
5158,2
5159,3
5160,6
5161,4
5162,0
5163,0
5164,3
5165,3
5166,9
5167,3
5168,4
5169,9
5170,2
5171,6
5172,0
5173,9
5174,1
5175,9
5176,2
5177,0
5178,1
5179,6
5180,1
5181,9
5182,0
5183,5
5184,2
5185,6
5186,3
5187,1
5188,6
5189,2
5190,0
5191,5
5192,4
5193,4
5194,2
5195,7
5196,2
5197,2
5198,9
5199,3
5200,4
5201,0
5202,7
5203,5
5204,9
5205,1
5206,9
5207,0
5208,1
5209,2
5210,9
5211,4
5212,2
5213,7
5214,3
5215,1
5216,7
5217,9
5218,8
5219,3
5220,2
5221,4
5222,7
5223,7
5224,9
5225,7
5226,8
5227,6
5228,3
5229,9
5230,8
5231,3
5232,4
5233,4
5234,5
5235,6
5236,1
5237,0
5238,9
5239,9
5240,0
5241,6
5242,4
5243,2
5244,7
5245,1
5246,3
5247,3
5248,7
5249,8
5250,1
5251,9
5252,1
5253,5
5254,9
5255,8
5256,2
5257,4
5258,9
5259,4
5260,6
5261,5
5262,2
5263,1
5264,1
5265,9
5266,5
5267,4
5268,6
5269,4
5270,6
5271,5
5272,1
5273,3
5274,6
5275,6
5276,7
5277,3
5278,3
5279,0
5280,6
5281,4
5282,8
5283,6
5284,1
5285,6
5286,4
5287,0
5288,0
5289,4
5290,4
5291,3
5292,1
5293,1
5294,0
5295,9
5296,7
5297,1
5298,6
5299,1
5300,4
5301,8
5302,0
5303,5
5304,8
5305,6
5306,5
5307,1
5308,6
5309,3
5310,8
5311,8
5312,9
5313,1
5314,3
5315,1
5316,1
5317,4
5318,2
5319,2
5320,8
5321,0
5322,6
5323,8
5324,3
5325,5
5326,8
5327,4
5328,5
5329,9
5330,4
5331,5
5332,5
5333,2
5334,6
5335,8
5336,2
5337,3
5338,1
5339,1
5340,4
5341,5
5342,6
5343,5
5344,8
5345,2
5346,9
5347,5
5348,8
5349,6
5350,3
5351,5
5352,1
5353,6
5354,7
5355,0
5356,2
5357,5
5358,6
5359,3
5360,5
5361,4
5362,3
5363,3
5364,3
5365,0
5366,8
5367,7
5368,6
5369,6
5370,9
5371,4
5372,0
5373,9
5374,9
5375,0
5376,1
5377,9
5378,6
5379,8
5380,7
5381,5
5382,4
5383,0
5384,0
5385,0
5386,2
5387,3
5388,0
5389,1
5390,3
5391,3
5392,0
5393,1
5394,6
5395,0
5396,6
5397,1
5398,4
5399,3
5400,3
5401,0
5402,4
5403,7
5404,0
5405,0
5406,7
5407,3
5408,6
5409,4
5410,8
5411,6
5412,6
5413,9
5414,7
5415,3
5416,9
5417,2
5418,2
5419,5
5420,2
5421,9
5422,1
5423,1
5424,3
5425,2
5426,8
5427,5
5428,1
5429,2
5430,1
5431,9
5432,0
5433,3
5434,2
5435,9
5436,2
5437,9
5438,4
5439,3
5440,4
5441,9
5442,1
5443,1
5444,8
5445,8
5446,0
5447,1
5448,2
5449,9
5450,4
5451,1
5452,6
5453,1
5454,5
5455,8
5456,3
5457,5
5458,7
5459,7
5460,0
5461,8
5462,1
5463,7
5464,3
5465,0
5466,4
5467,6
5468,0
5469,1
5470,0
5471,1
5472,6
5473,5
5474,0
5475,6
5476,2
5477,2
5478,6
5479,4
5480,6
5481,2
5482,0
5483,0
5484,9
5485,0
5486,0
5487,1
5488,8
5489,9
5490,1
5491,1
5492,4
5493,0
5494,4
5495,1
5496,0
5497,2
5498,8
5499,0
5500,0
5501,4
5502,0
5503,6
5504,2
5505,2
5506,4
5507,7
5508,4
5509,8
5510,5
5511,7
5512,2
5513,7
5514,5
5515,6
5516,9
5517,3
5518,0
5519,8
5520,1
5521,2
5522,3
5523,4
5524,2
5525,7
5526,3
5527,1
5528,2
5529,1
5530,5
5531,0
5532,0
5533,4
5534,2
5535,5
5536,2
5537,3
5538,3
5539,5
5540,5
5541,0
5542,6
5543,3
5544,4
5545,5
5546,7
5547,6
5548,9
5549,8
5550,8
5551,2
5552,6
5553,6
5554,0
5555,8
5556,9
5557,3
5558,5
5559,1
5560,8
5561,7
5562,4
5563,1
5564,3
5565,3
5566,0
5567,7
5568,9
5569,1
5570,7
5571,8
5572,9
5573,5
5574,0
5575,6
5576,8
5577,7
5578,6
5579,5
5580,4
5581,0
5582,1
5583,5
5584,4
5585,8
5586,0
5587,3
5588,3
5589,6
5590,3
5591,1
5592,8
5593,5
5594,4
5595,1
5596,2
5597,0
5598,2
5599,2
5600,0
5601,8
5602,3
5603,8
5604,2
5605,0
5606,0
5607,6
5608,1
5609,3
5610,4
5611,4
5612,1
5613,5
5614,3
5615,6
5616,0
5617,6
5618,8
5619,6
5620,0
5621,8
5622,6
5623,5
5624,7
5625,6
5626,1
5627,4
5628,6
5629,8
5630,4
5631,5
5632,0
5633,2
5634,1
5635,4
5636,2
5637,3
5638,7
5639,9
5640,8
5641,4
5642,9
5643,6
5644,6
5645,3
5646,7
5647,0
5648,7
5649,6
5650,6
5651,1
5652,6
5653,1
5654,2
5655,9
5656,5
5657,4
5658,8
5659,4
5660,8
5661,5
5662,3
5663,4
5664,8
5665,1
5666,9
5667,2
5668,3
5669,0
5670,7
5671,2
5672,9
5673,1
5674,0
5675,2
5676,8
5677,3
5678,5
5679,8
5680,4
5681,8
5682,8
5683,7
5684,8
5685,7
5686,7
5687,0
5688,6
5689,9
5690,2
5691,8
5692,6
5693,3
5694,5
5695,3
5696,4
5697,1
5698,0
5699,3
5700,7
5701,7
5702,8
5703,0
5704,2
5705,4
5706,2
5707,5
5708,9
5709,7
5710,5
5711,9
5712,7
5713,3
5714,9
5715,7
5716,8
5717,9
5718,2
5719,3
5720,4
5721,5
5722,8
5723,7
5724,2
5725,6
5726,7
5727,1
5728,0
5729,3
5730,8
5731,1
5732,3
5733,7
5734,1
5735,2
5736,6
5737,8
5738,6
5739,9
5740,0
5741,9
5742,8
5743,3
5744,6
5745,1
5746,5
5747,9
5748,4
5749,1
5750,1
5751,7
5752,8
5753,6
5754,6
5755,9
5756,2
5757,1
5758,3
5759,2
5760,4
5761,9
5762,8
5763,3
5764,2
5765,6
5766,5
5767,2
5768,0
5769,9
5770,7
5771,3
5772,9
5773,8
5774,6
5775,4
5776,5
5777,4
5778,2
5779,6
5780,1
5781,6
5782,9
5783,4
5784,3
5785,1
5786,1
5787,6
5788,6
5789,7
5790,4
5791,9
5792,8
5793,0
5794,8
5795,6
